ID,DetailNumber,LoadNumber,LotNumber,ShipmentLineID,ReceiptKey,ClientID,WarehouseID,SiteID,ProductID,InventoryStatusID,StorageLocationID,AssetTypeID,HoldFlagBool,UnitQTY,Weight,Volume,Category,Supplier,Status,Priority,ManufacturedDateTime,ExpirationDateTime,ReceivedDateTime,AddedDateTime,LastMoveDateTime,Created,isDeleted,Modified
970.0,1966.0,,,4718.0,8044.0,617.0,76.0,29.0,7773.0,48.0,2445.0,1030.0,1.0,144.0,641.0663538067879,2.2354375560328243,Electronics,SupplierB,Pending,Medium,2021-04-05,2022-06-17,2020-06-04,2021-11-13,2020-03-11 00:00:00,2020-01-01 06:08:02,False,2022-04-26 10:34:14
971.0,5944.0,6818.0,9465.0,1021.0,6497.0,120.0,,29.0,7905.0,,5621.0,,1.0,161.0,928.724971360753,3.2009309804555572,Electronics,SupplierA,Shipped,Low,2022-06-02,2022-07-23,2021-08-08,2022-07-20,2021-05-26 00:00:00,2020-01-01 12:40:31,False,2024-01-22 18:32:58
972.0,4432.0,3222.0,6051.0,2500.0,5549.0,172.0,59.0,18.0,4642.0,64.0,7335.0,2805.0,0.0,89.0,842.478795056899,0.2165128552553519,Electronics,SupplierC,Delivered,,2021-04-24,2022-05-15,2022-05-06,2021-04-04,2020-08-30 15:17:23,2020-01-03 14:44:58,False,2020-08-30 15:17:23
973.0,1688.0,3792.0,5476.0,4641.0,,941.0,44.0,81.0,7338.0,,2830.0,7413.0,0.0,,9.031806940650423,7.49745865445313,Electronics,,Delivered,Medium,2021-12-28,2022-02-09,2020-07-30,2020-05-18,2020-03-13 00:00:00,2020-01-01 13:53:33,False,2022-06-23 03:58:13
974.0,,5063.0,1478.0,6212.0,7010.0,135.0,24.0,24.0,3609.0,,7785.0,4569.0,1.0,414.0,669.4296644301347,9.505897757524014,Furniture,SupplierB,Pending,,2020-05-03,2023-03-13,2020-02-22,2020-08-21,2020-11-26 19:09:43,2020-01-01 15:15:59,False,2020-11-26 19:09:43
975.0,4701.0,2524.0,1515.0,1191.0,5926.0,,84.0,97.0,7240.0,79.0,8391.0,6310.0,0.0,249.0,304.63468871429257,2.192670403138518,Electronics,SupplierB,Delivered,Medium,2021-06-11,2021-11-24,2020-06-10,2021-09-12,2021-04-24 00:00:00,2020-01-01 03:32:47,False,2023-10-05 05:26:20
976.0,9533.0,,2191.0,,7065.0,998.0,40.0,72.0,8806.0,91.0,1554.0,1456.0,0.0,98.0,,3.4177286704783247,Electronics,SupplierA,Delivered,Medium,2021-09-29,2022-10-30,2021-08-08,2021-05-04,2021-03-26 00:00:00,2020-01-01 07:09:30,False,2022-08-09 22:54:42
977.0,6182.0,7198.0,7297.0,8174.0,3179.0,332.0,71.0,,1757.0,,3434.0,1448.0,0.0,450.0,94.03074813422674,2.0643399472986426,,SupplierA,Shipped,Medium,2021-06-09,2022-10-19,2020-05-23,2020-05-24,2021-12-15 00:00:00,2020-01-01 05:33:32,False,2022-02-21 17:36:44
978.0,7704.0,5025.0,1271.0,6114.0,5967.0,,37.0,14.0,6086.0,53.0,9872.0,1067.0,1.0,104.0,282.0991618716504,9.300486636415286,,SupplierA,Pending,Low,2020-02-08,2021-12-29,2021-05-28,2021-10-15,2020-06-24 11:41:04,2020-01-02 01:00:09,False,2020-06-24 11:41:04
979.0,5422.0,3566.0,9334.0,5662.0,1634.0,596.0,34.0,44.0,7220.0,44.0,,,0.0,300.0,632.6859674325075,0.09355967907426765,Food,SupplierA,Delivered,Medium,2020-07-17,2021-05-12,2021-03-03,2022-06-21,2020-02-18 17:00:22,2020-01-01 05:17:15,False,2020-02-18 17:00:22
980.0,2759.0,3803.0,8778.0,,,305.0,93.0,94.0,,,,,0.0,235.0,,5.8386228129103515,Electronics,,Delivered,High,2020-04-17,2022-08-09,2021-09-03,2022-08-24,2020-09-08 05:39:33,2020-01-01 23:06:01,False,2020-09-08 05:39:33
981.0,3482.0,4709.0,7008.0,,5677.0,525.0,34.0,77.0,7121.0,,1202.0,2802.0,,422.0,647.5366682711931,8.707639611221499,Electronics,SupplierA,Shipped,Low,2020-09-24,2021-01-12,2022-01-21,2022-01-15,2021-07-25 00:00:00,2020-01-01 01:39:53,False,2022-10-10 22:55:46
982.0,9058.0,7155.0,8987.0,9281.0,,143.0,84.0,57.0,9956.0,83.0,8153.0,8554.0,1.0,307.0,923.0321707966723,,Electronics,,,Low,2022-09-06,2020-05-10,2021-11-13,2020-12-30,2021-02-26 00:00:00,2020-01-02 00:46:52,False,2022-08-18 05:33:00
983.0,1951.0,1719.0,4332.0,9648.0,2389.0,190.0,92.0,89.0,3725.0,83.0,5542.0,9319.0,1.0,444.0,4.940305004957235,5.8999529136208215,Clothing,,Shipped,Medium,2020-12-18,2023-04-10,2022-07-26,2021-03-26,2022-10-21 00:00:00,2020-01-01 02:35:07,False,2023-11-12 17:52:57
984.0,,,1787.0,6494.0,5276.0,,10.0,71.0,4368.0,60.0,9010.0,6895.0,1.0,274.0,785.7707197298583,0.5064810486488491,Clothing,SupplierC,Shipped,Low,2020-11-06,2022-06-14,2021-10-07,2021-04-02,2021-07-15 00:00:00,2020-01-01 14:22:14,False,2024-05-07 02:11:15
985.0,3079.0,5579.0,7222.0,9536.0,2249.0,569.0,68.0,44.0,4497.0,66.0,1828.0,6515.0,0.0,261.0,641.3188801631883,8.145851335678094,Clothing,SupplierA,Delivered,High,2021-01-24,2022-05-01,2020-12-10,2020-07-17,2021-03-03 00:00:00,2020-01-01 02:34:40,False,2024-01-10 21:12:18
986.0,3717.0,1972.0,1622.0,3711.0,8640.0,704.0,78.0,79.0,,67.0,8170.0,4738.0,1.0,,46.63276273379224,2.7442912277293816,Electronics,SupplierA,Delivered,Low,2020-02-09,2023-05-02,2021-08-08,2022-10-08,2021-07-01 17:44:38,2020-01-01 11:21:17,False,2021-07-01 17:44:38
987.0,5524.0,4718.0,4841.0,8595.0,6712.0,,83.0,30.0,6642.0,45.0,3022.0,1367.0,0.0,424.0,790.1671372452204,,,SupplierA,Delivered,Medium,2022-05-08,2021-08-17,2020-11-16,2022-07-23,2022-03-29 00:00:00,2020-01-01 02:20:11,False,2023-07-16 13:42:21
988.0,9477.0,8395.0,4676.0,7273.0,2245.0,950.0,51.0,89.0,9774.0,19.0,9294.0,7201.0,0.0,262.0,224.52103513713107,9.220096204897768,Electronics,SupplierC,Shipped,Medium,2022-02-19,2022-07-19,2020-05-15,2021-04-10,2020-02-26 09:44:14,2020-01-01 17:14:58,False,2020-02-26 09:44:14
989.0,8311.0,5402.0,3572.0,7284.0,9245.0,,43.0,48.0,5766.0,59.0,5211.0,3640.0,1.0,332.0,265.82054072262486,7.3251596993271395,Food,SupplierC,Delivered,Medium,2021-08-03,2022-05-03,2022-01-18,2021-08-29,2021-09-04 00:00:00,2020-01-01 14:14:49,False,2023-07-27 21:40:21
990.0,8186.0,5552.0,7915.0,9817.0,1442.0,694.0,75.0,43.0,5633.0,46.0,5954.0,5907.0,0.0,115.0,,4.9684264137149174,Electronics,SupplierA,Pending,Low,2020-05-31,2022-09-07,2020-06-25,2021-11-14,2020-05-26 00:00:00,2020-01-01 03:21:20,False,2020-09-07 21:36:58
991.0,,3207.0,6033.0,4994.0,7976.0,432.0,27.0,24.0,,29.0,5087.0,1058.0,1.0,268.0,534.3798153432595,7.665891118609018,Clothing,SupplierA,Pending,Medium,2022-08-27,2023-04-08,2020-07-03,2022-02-07,2021-12-11 00:00:00,2020-01-01 10:54:24,False,2022-10-28 18:02:16
992.0,1768.0,5426.0,8788.0,2678.0,5675.0,606.0,86.0,15.0,2185.0,22.0,9295.0,5256.0,0.0,12.0,498.22374026822666,1.3060904754276215,Furniture,SupplierB,Delivered,Low,2020-07-05,2020-05-10,2021-09-13,2022-01-21,2021-11-16 00:00:00,2020-01-01 15:46:48,False,2023-08-12 11:36:32
993.0,6490.0,7919.0,,9414.0,8953.0,893.0,14.0,75.0,2637.0,84.0,7785.0,9294.0,0.0,73.0,347.17450633628897,3.101996396141712,Furniture,SupplierA,Shipped,Medium,2021-03-05,2022-04-09,2022-02-11,2020-04-23,2022-02-16 00:00:00,2020-01-01 02:25:48,False,2023-02-01 11:25:25
994.0,7645.0,9835.0,5712.0,1743.0,5377.0,569.0,29.0,97.0,8236.0,28.0,9998.0,5941.0,,362.0,168.75380776677306,0.26896388576857055,Electronics,SupplierC,,Medium,2022-05-13,2021-05-30,2021-02-28,2020-05-09,2021-03-21 09:26:38,2020-01-01 02:10:32,False,2021-03-21 09:26:38
995.0,6083.0,9386.0,,,8058.0,120.0,75.0,65.0,9380.0,65.0,8166.0,5507.0,0.0,406.0,837.9535544990658,6.450246416097402,Electronics,SupplierC,,Medium,2021-04-01,2021-11-01,2022-02-11,2021-12-08,2020-07-07 14:55:20,2020-01-01 02:05:45,False,2020-07-07 14:55:20
996.0,6232.0,9680.0,8533.0,2568.0,1822.0,327.0,84.0,58.0,2746.0,54.0,5655.0,1785.0,0.0,305.0,876.3784300676717,8.055376380815144,Food,SupplierB,Pending,,2022-01-22,2022-04-11,2022-10-16,2020-10-11,2020-02-25 00:00:00,2020-01-01 01:49:08,False,2020-10-27 10:07:49
997.0,6797.0,3204.0,,,3939.0,475.0,71.0,10.0,,69.0,3074.0,3446.0,1.0,178.0,540.5796107136721,9.462855535131677,Food,SupplierB,,High,2020-08-14,2020-03-17,2021-03-23,2021-07-30,2020-05-28 13:42:47,2020-01-01 02:05:09,False,2020-05-28 13:42:47
998.0,5926.0,6345.0,2140.0,8903.0,8096.0,229.0,41.0,74.0,9089.0,,9718.0,9628.0,1.0,464.0,244.22533359937816,6.865071850502412,Electronics,SupplierB,Pending,Medium,2021-03-03,2022-02-25,2021-09-28,2020-11-10,2021-07-26 00:00:00,2020-01-01 15:25:36,False,2022-02-09 18:11:43
999.0,7016.0,4276.0,6730.0,8002.0,6765.0,786.0,67.0,37.0,3620.0,66.0,7918.0,3365.0,1.0,260.0,96.11006569868397,7.320912402227293,Furniture,SupplierA,Pending,Medium,2020-07-22,2023-05-04,2020-03-15,2022-01-26,2021-03-10 00:00:00,2020-01-01 10:41:18,False,2023-07-04 07:26:45
1000.0,,2102.0,,,2031.0,719.0,59.0,29.0,8597.0,63.0,4436.0,5701.0,1.0,434.0,868.5441674915627,8.95455778234951,Electronics,SupplierC,Delivered,Low,2022-02-17,2022-04-11,2021-01-19,2021-09-30,2020-08-04 22:38:14,2020-01-01 01:07:19,False,2020-08-04 22:38:14
1001.0,9038.0,6243.0,5471.0,2356.0,,513.0,47.0,57.0,9002.0,46.0,6048.0,8417.0,0.0,259.0,96.0527195895543,9.363780288581262,Electronics,SupplierC,Pending,Low,2020-04-27,2023-06-09,2020-04-20,2020-03-25,2021-01-05 00:00:00,2020-01-01 03:40:24,False,2024-01-02 06:26:19
1002.0,5873.0,7614.0,,2014.0,1340.0,894.0,64.0,81.0,7107.0,92.0,9489.0,6566.0,0.0,400.0,13.180037749451312,4.912975498697057,Electronics,SupplierA,Delivered,High,2022-04-08,2021-11-09,2020-11-15,2021-06-20,2020-03-11 00:00:00,2020-01-01 01:55:19,False,2020-06-17 09:45:46
1003.0,2481.0,9707.0,1548.0,2054.0,5567.0,170.0,,74.0,3793.0,46.0,,9688.0,1.0,270.0,469.3975773386387,1.0978738970827429,Furniture,SupplierA,Pending,Low,2022-03-14,2021-07-30,2020-06-29,2021-04-06,2021-07-19 00:00:00,2020-01-01 14:28:51,False,2022-05-05 06:39:22
1004.0,7305.0,6223.0,8675.0,,8862.0,503.0,,60.0,3500.0,23.0,1360.0,7383.0,1.0,320.0,731.2710219793343,4.664173098721572,Electronics,SupplierA,Pending,Low,2022-08-25,2021-07-30,2020-02-07,2020-07-22,2022-10-21 00:00:00,2020-01-01 03:54:09,False,2022-12-08 07:35:01
1005.0,,,,,3296.0,661.0,,52.0,9361.0,53.0,5599.0,2489.0,0.0,120.0,457.5370044770406,5.5607386287228975,Electronics,SupplierC,Pending,Low,2021-01-28,2023-07-16,2022-04-03,2021-02-16,2021-04-02 00:00:00,2020-01-01 01:18:21,False,2021-07-06 17:11:02
1006.0,1054.0,1630.0,1198.0,5458.0,1234.0,706.0,90.0,58.0,5925.0,92.0,7731.0,3334.0,1.0,169.0,51.4106069865361,,Electronics,,Delivered,Low,2022-08-31,2021-01-31,2020-11-13,2021-11-19,2020-03-28 00:00:00,2020-01-01 07:15:12,False,2024-02-06 13:55:34
1007.0,8643.0,7683.0,,1667.0,6202.0,890.0,31.0,34.0,2080.0,51.0,3077.0,8690.0,,486.0,690.0291134218228,9.892845573092735,Electronics,,Pending,High,2020-08-09,2021-11-05,2022-01-08,2020-12-22,2022-09-26 00:00:00,2020-01-01 11:13:16,False,2023-09-23 15:43:34
1008.0,4462.0,1277.0,1790.0,4370.0,2291.0,496.0,52.0,83.0,5864.0,10.0,3173.0,,0.0,68.0,642.3326205578509,9.175632152907706,Food,SupplierA,Pending,High,2022-06-15,2022-01-13,2022-05-30,2020-12-28,2021-02-01 00:00:00,2020-01-01 02:21:27,False,2023-11-06 06:04:52
1009.0,,1232.0,2174.0,6976.0,5727.0,436.0,92.0,85.0,5453.0,32.0,5691.0,1202.0,1.0,59.0,681.5297311245549,3.9636420274572846,Electronics,SupplierC,,Low,2020-03-03,2021-04-11,2022-02-19,2020-10-23,2021-05-20 00:00:00,2020-01-01 04:41:40,False,2022-12-23 09:58:18
1010.0,6954.0,6690.0,1178.0,2394.0,,,90.0,50.0,3248.0,73.0,2389.0,1230.0,0.0,,211.20249134904944,1.1345368627070984,Clothing,SupplierB,Pending,Low,2021-01-30,2020-07-27,2022-09-28,2022-05-28,2022-06-23 22:49:12,2020-01-01 02:28:53,False,2022-06-23 22:49:12
1011.0,9519.0,8659.0,3244.0,9290.0,3939.0,604.0,97.0,80.0,2325.0,37.0,8962.0,8047.0,0.0,375.0,795.6984091451991,2.14791598222671,Clothing,SupplierA,Shipped,High,2020-01-05,2022-01-08,2022-08-18,2020-05-08,2021-07-05 16:05:20,2020-01-01 21:13:43,False,2021-07-05 16:05:20
1012.0,8221.0,1025.0,5086.0,5070.0,6435.0,375.0,45.0,73.0,,13.0,6971.0,3962.0,1.0,,479.1682117481334,1.7379962283342054,Clothing,SupplierA,,Medium,2020-11-29,2022-03-16,2022-05-06,2021-11-27,2022-10-03 00:00:00,2020-01-01 03:58:28,False,2024-01-25 06:51:41
1013.0,4310.0,8468.0,1734.0,,,,61.0,70.0,2688.0,50.0,4514.0,3327.0,1.0,75.0,536.3528105904403,3.5601272714899657,Food,SupplierA,Pending,,2020-10-18,2022-07-05,2020-08-06,2020-06-22,2020-06-19 00:00:00,2020-01-01 02:58:21,False,2022-01-18 00:01:01
1014.0,4300.0,7410.0,7232.0,9613.0,6392.0,112.0,45.0,21.0,3985.0,69.0,9454.0,3784.0,0.0,487.0,545.8300096542491,8.76489283945232,Electronics,SupplierB,Pending,Medium,2021-05-22,2023-04-27,2022-06-13,2022-02-15,2021-06-10 18:44:16,2020-01-01 05:48:44,False,2021-06-10 18:44:16
1015.0,7722.0,9652.0,1798.0,6599.0,8972.0,102.0,37.0,90.0,3076.0,,3919.0,1803.0,1.0,90.0,286.806437071201,4.3796850614871925,Electronics,SupplierB,,Low,2020-05-24,2020-04-12,2021-08-08,2021-07-17,2021-04-04 00:00:00,2020-01-01 04:58:18,False,2021-09-07 07:36:48
1016.0,8218.0,4764.0,8601.0,,,323.0,87.0,78.0,2461.0,72.0,1001.0,6766.0,,357.0,250.13410433704232,5.672773713978572,Electronics,SupplierA,Shipped,High,2022-08-11,2021-08-20,2021-11-17,2020-09-03,2020-01-28 14:11:56,2020-01-01 12:10:48,False,2020-01-28 14:11:56
1017.0,8776.0,7599.0,,,,274.0,67.0,,1072.0,70.0,2933.0,4723.0,1.0,154.0,4.766130481536401,1.7916687483871485,Electronics,SupplierA,Pending,Low,2021-10-23,2023-06-07,2021-11-18,2021-04-03,2021-06-28 00:00:00,2020-01-01 20:38:33,False,2021-07-12 05:53:13
1018.0,4675.0,6102.0,3795.0,4190.0,3775.0,998.0,45.0,43.0,7030.0,58.0,,7396.0,0.0,388.0,396.61034205540034,4.928482809843965,Electronics,,Delivered,Medium,2020-06-07,2020-11-05,2020-08-12,2021-09-06,2020-02-21 00:00:00,2020-01-01 20:47:58,False,2022-05-20 09:39:43
1019.0,4054.0,8006.0,5588.0,9789.0,7044.0,,79.0,57.0,,56.0,9497.0,1175.0,0.0,218.0,485.1029839390655,8.73627721400292,Electronics,SupplierC,Shipped,High,2022-07-10,2021-11-14,2020-11-11,2020-04-14,2021-12-20 00:00:00,2020-01-01 04:10:34,False,2022-09-22 15:02:01
1020.0,8970.0,4483.0,8297.0,1391.0,4487.0,,18.0,70.0,3796.0,48.0,1529.0,6691.0,0.0,486.0,742.8037456552986,7.734632635180768,Food,SupplierA,Pending,Low,2022-02-19,2022-10-21,2020-09-25,2022-06-23,2020-04-19 00:00:00,2020-01-01 08:18:05,False,2022-12-19 20:30:09
1021.0,3143.0,,4084.0,2075.0,8383.0,340.0,30.0,90.0,8717.0,98.0,5623.0,4532.0,,28.0,66.62696094429998,0.811907157990216,Clothing,SupplierC,Shipped,Low,2022-08-16,2022-09-07,2022-01-07,2022-04-25,2020-12-21 11:06:57,2020-01-02 03:06:27,False,2020-12-21 11:06:57
1022.0,6207.0,9682.0,1731.0,3650.0,4850.0,646.0,73.0,44.0,,91.0,9862.0,5349.0,0.0,,923.9894123987114,8.620722687501152,Electronics,SupplierB,Delivered,High,2022-08-20,2022-12-10,2020-09-23,2021-05-11,2020-10-04 05:29:59,2020-01-02 04:10:17,False,2020-10-04 05:29:59
1023.0,3538.0,2072.0,2129.0,,5997.0,113.0,85.0,74.0,,15.0,5068.0,2543.0,0.0,66.0,263.9584682470415,2.7382809741992653,Electronics,SupplierB,Shipped,Low,2022-04-10,2020-12-04,2022-04-14,2022-09-27,2020-07-16 00:00:00,2020-01-01 02:32:53,False,2020-11-22 14:30:03
1024.0,5547.0,,2605.0,1809.0,1890.0,294.0,70.0,68.0,5231.0,92.0,8507.0,6456.0,0.0,144.0,366.72069012824784,6.657162493399673,Electronics,SupplierA,Pending,High,2020-01-11,2022-10-11,2020-08-17,2021-07-29,2020-04-04 00:00:00,2020-01-01 11:03:44,False,2021-10-30 21:42:50
1025.0,,1215.0,3933.0,9047.0,6920.0,496.0,49.0,45.0,4576.0,62.0,7495.0,4413.0,0.0,380.0,48.3624655952618,1.4638290514273133,Electronics,SupplierA,Shipped,Low,2020-03-09,2022-09-23,2021-05-03,2021-10-05,2021-03-15 00:00:00,2020-01-01 09:20:31,False,2023-07-16 02:35:17
1026.0,,,9516.0,6501.0,2188.0,530.0,65.0,88.0,9100.0,,7953.0,8085.0,0.0,313.0,653.1364108181233,6.746443700858022,Furniture,SupplierB,Delivered,High,2021-12-04,2022-06-09,2020-06-19,2020-09-26,2022-07-13 00:00:00,2020-01-01 15:27:04,False,2024-03-06 02:07:03
1027.0,7612.0,3606.0,6074.0,7895.0,6644.0,405.0,13.0,28.0,6728.0,34.0,6053.0,5179.0,1.0,407.0,708.9227973898669,0.3570142885716332,Electronics,SupplierA,Pending,,2021-09-05,2022-08-25,2020-08-26,2020-01-19,2021-07-07 00:00:00,2020-01-01 21:13:10,False,2022-06-02 06:18:37
1028.0,6005.0,9350.0,8099.0,2159.0,1740.0,433.0,40.0,51.0,1032.0,74.0,3672.0,5807.0,0.0,407.0,928.7912172897655,6.006447010702178,Electronics,SupplierA,Pending,High,2022-08-21,2023-07-10,2021-05-01,2020-07-03,2020-08-11 00:00:00,2020-01-01 02:09:37,False,2023-05-06 17:22:11
1029.0,1822.0,5781.0,2490.0,8574.0,2369.0,824.0,36.0,78.0,5373.0,14.0,2713.0,8386.0,1.0,461.0,,6.459401707613442,Electronics,SupplierC,Pending,High,2021-06-27,2022-10-21,2020-08-08,2021-02-18,2020-09-14 04:40:30,2020-01-01 03:04:00,False,2020-09-14 04:40:30
1030.0,,4313.0,1893.0,2531.0,3000.0,509.0,,28.0,4598.0,74.0,5044.0,2940.0,1.0,277.0,257.36872987823347,2.4449671405906415,Electronics,SupplierA,Pending,Low,2020-07-20,2021-07-08,2020-10-24,2020-11-23,2021-03-24 06:05:46,2020-01-01 15:09:50,False,2021-03-24 06:05:46
1031.0,7150.0,8763.0,2390.0,6481.0,2471.0,102.0,34.0,48.0,3392.0,17.0,1635.0,,1.0,103.0,726.0865035708707,9.3697608971048,Electronics,SupplierA,Delivered,High,2020-09-22,2021-10-22,2021-06-11,2022-09-13,2020-09-23 00:00:00,2020-01-01 07:05:40,False,2022-08-13 00:55:14
1032.0,5425.0,6939.0,4389.0,8548.0,2536.0,790.0,78.0,78.0,7705.0,48.0,6134.0,3503.0,0.0,409.0,706.8008884429279,0.4597238720047947,Electronics,SupplierB,Pending,,2020-04-17,2021-04-11,2022-02-20,2021-02-04,2020-12-18 00:00:00,2020-01-01 00:39:35,False,2022-06-17 03:05:13
1033.0,9966.0,3295.0,5239.0,,1318.0,,79.0,61.0,7790.0,,,,0.0,314.0,937.124057853387,8.917093267849388,Electronics,SupplierC,Delivered,Low,2020-02-23,2020-10-10,2022-02-28,2021-01-31,2020-11-30 14:34:51,2020-01-01 01:09:21,False,2020-11-30 14:34:51
1034.0,3198.0,6685.0,5479.0,6695.0,6153.0,551.0,14.0,21.0,3677.0,91.0,,8038.0,1.0,37.0,205.31862423328394,,,SupplierA,Delivered,Low,2022-08-08,2021-03-25,2021-08-05,2021-06-28,2022-08-09 00:00:00,2020-01-01 11:52:06,False,2023-02-10 09:19:03
1035.0,5242.0,2696.0,3263.0,,2894.0,775.0,17.0,92.0,2401.0,82.0,7602.0,9102.0,0.0,249.0,705.2926226945352,7.139147417025059,Electronics,SupplierB,Shipped,High,2020-12-03,2021-09-04,2021-01-16,2021-10-14,2020-07-30 09:43:10,2020-01-01 14:09:36,False,2020-07-30 09:43:10
1036.0,4695.0,,4432.0,4548.0,8991.0,918.0,18.0,56.0,1817.0,14.0,1037.0,7025.0,0.0,433.0,66.86857718935424,6.515484273479355,,SupplierB,Shipped,Low,2020-07-08,2022-07-12,2021-07-03,2020-09-29,2021-03-29 02:08:30,2020-01-01 01:35:13,False,2021-03-29 02:08:30
1037.0,4452.0,3783.0,,7163.0,9592.0,846.0,24.0,85.0,7203.0,13.0,4775.0,7498.0,0.0,461.0,480.36810675721864,1.682462160279955,Furniture,SupplierC,Pending,High,2020-08-26,2021-08-22,2021-05-10,2020-05-18,2021-07-16 00:00:00,2020-01-01 18:21:56,False,2021-09-21 12:22:34
1038.0,2308.0,4644.0,5312.0,7671.0,6935.0,868.0,16.0,45.0,5562.0,10.0,5085.0,7348.0,0.0,399.0,119.39077726570835,3.1899927558985874,Electronics,,Pending,Medium,2022-08-08,2021-11-28,2021-07-20,2020-10-27,2020-04-14 18:41:05,2020-01-01 05:01:25,False,2020-04-14 18:41:05
1039.0,5177.0,6241.0,2515.0,6264.0,1723.0,971.0,81.0,72.0,5723.0,65.0,9710.0,4041.0,0.0,156.0,653.1459880944719,5.296734809125338,Electronics,,Delivered,,2020-12-08,2021-02-03,2020-11-04,2021-07-19,2020-01-22 06:53:28,2020-01-01 02:12:03,False,2020-01-22 06:53:28
1040.0,9705.0,7420.0,,2231.0,3329.0,594.0,24.0,85.0,,54.0,6120.0,3338.0,0.0,451.0,601.4667616916857,,,SupplierA,,Medium,2022-04-29,2021-03-24,2021-10-02,2022-09-22,2020-12-31 00:00:00,2020-01-01 03:29:37,False,2021-01-15 15:24:03
1041.0,7852.0,8557.0,8088.0,3423.0,,516.0,46.0,91.0,7828.0,74.0,7744.0,1110.0,1.0,471.0,48.83293362972863,9.548600759354688,,SupplierA,Pending,Low,2020-10-17,2021-07-22,2021-02-12,2020-04-18,2021-06-04 00:00:00,2020-01-01 01:48:05,False,2022-09-10 16:55:01
1042.0,7035.0,3645.0,6586.0,9071.0,8545.0,490.0,92.0,60.0,2210.0,,2041.0,6187.0,,,319.61782258475614,0.20586633337241755,,SupplierA,Pending,High,2020-11-18,2020-05-30,2021-03-21,2021-03-03,2022-02-13 00:00:00,2020-01-01 03:18:17,False,2022-08-25 17:02:45
1043.0,4594.0,7589.0,3917.0,5261.0,5846.0,472.0,48.0,52.0,7641.0,31.0,5715.0,2718.0,1.0,,,3.525582554710086,Electronics,,Delivered,Low,2020-11-16,2022-10-10,2021-06-10,2020-10-19,2022-02-24 00:00:00,2020-01-01 00:56:38,False,2022-06-28 11:15:04
1044.0,5841.0,7353.0,6731.0,3908.0,,727.0,15.0,43.0,1599.0,81.0,2394.0,7516.0,1.0,,248.06026951296445,6.681439245824627,Electronics,SupplierB,Shipped,High,2022-02-23,2021-02-02,2021-06-07,2020-11-04,2020-03-06 00:00:00,2020-01-01 05:40:58,False,2020-03-25 19:43:12
1045.0,,2932.0,8686.0,,1569.0,151.0,92.0,58.0,6480.0,65.0,3869.0,1125.0,1.0,444.0,38.67004401881013,5.277294332426671,,SupplierB,Pending,Medium,2020-02-11,2022-04-06,2021-04-30,2020-06-16,2020-09-06 00:00:00,2020-01-01 11:00:21,False,2023-03-03 23:37:06
1046.0,,,2167.0,7755.0,2973.0,475.0,66.0,27.0,2846.0,27.0,4676.0,9453.0,0.0,446.0,318.82189610605883,9.43022115856759,Electronics,SupplierA,Pending,Medium,2022-08-12,2022-12-02,2021-09-24,2020-08-26,2021-07-25 00:00:00,2020-01-01 01:35:24,False,2021-10-29 12:14:59
1047.0,5491.0,6085.0,9302.0,4883.0,9737.0,494.0,90.0,70.0,7592.0,34.0,4721.0,3934.0,0.0,,,,Electronics,SupplierA,Pending,Medium,2020-07-16,2022-06-16,2022-04-12,2020-03-21,2020-09-07 23:59:40,2020-01-01 06:13:24,False,2020-09-07 23:59:40
1048.0,2555.0,6637.0,6109.0,4515.0,3822.0,241.0,28.0,66.0,8861.0,57.0,6690.0,6917.0,0.0,103.0,360.1090885916426,4.377393986176359,Furniture,SupplierA,Pending,Low,2022-06-07,2021-03-23,2022-05-06,2022-03-31,2021-04-10 06:37:56,2020-01-01 02:44:11,False,2021-04-10 06:37:56
1049.0,1804.0,2116.0,5327.0,4403.0,5460.0,,72.0,14.0,2887.0,93.0,6818.0,2604.0,1.0,328.0,,,,SupplierA,Pending,Low,2021-09-24,2023-01-20,2020-09-26,2020-07-20,2021-12-05 00:00:00,2020-01-01 11:56:33,False,2023-08-14 13:03:12
1050.0,2279.0,1492.0,6810.0,5598.0,1270.0,,40.0,,1679.0,40.0,1234.0,8590.0,1.0,171.0,941.7531379115845,2.1758371386795594,Electronics,SupplierA,Pending,High,2022-06-25,2021-08-24,2021-12-12,2021-01-27,2021-05-17 19:33:12,2020-01-01 00:36:16,False,2021-05-17 19:33:12
1051.0,8083.0,9811.0,,6008.0,8641.0,145.0,84.0,33.0,4252.0,,,3082.0,0.0,89.0,41.6307187145013,,Electronics,SupplierA,Shipped,High,2022-04-25,2022-12-03,2022-08-05,2021-12-21,2020-11-15 00:00:00,2020-01-01 12:28:06,False,2023-10-22 17:02:39
1052.0,6986.0,8888.0,4793.0,7222.0,9930.0,943.0,88.0,73.0,2835.0,89.0,9638.0,9846.0,1.0,,767.2881956419831,0.812286282213085,,SupplierA,Delivered,Medium,2020-10-10,2020-12-30,2020-07-02,2021-07-08,2020-08-24 00:00:00,2020-01-01 00:59:36,False,2021-04-24 09:04:44
1053.0,6619.0,7474.0,7738.0,5009.0,,337.0,19.0,68.0,3177.0,75.0,9199.0,6093.0,0.0,,483.09359831434995,4.510385294813154,Clothing,SupplierA,Delivered,Low,2022-03-17,2021-01-01,2021-04-05,2020-11-24,2022-01-25 15:00:31,2020-01-01 04:57:35,False,2022-01-25 15:00:31
